Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,Socioeconomic class,Semi-routine and routine occupations,2021/22,23.72404,23.02748,24.42626,22.63897,24.80752,,14157,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,Socioeconomic class,Long term unemployed or never worked,2021/22,20.35787,18.97146,21.76231,18.18746,22.609,,3189,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,Socioeconomic class,Students,2021/22,26.71943,25.48117,27.97071,24.72801,28.70297,,4780,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,Socioeconomic class,Other/unclassified,2021/22,34.22571,32.98755,35.4426,32.31328,36.18605,,5784,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Most deprived decile (IMD2019),2021/22,25.1294,24.4173,25.8237,24.0475,26.18026,,15145,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second most deprived decile (IMD2019),2021/22,27.4978,26.66543,28.32622,26.22006,28.81801,,10778,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third more deprived decile (IMD2019),2021/22,30.73512,29.90713,31.58417,29.44728,32.01699,,11091,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth more deprived decile (IMD2019),2021/22,31.12031,30.2021,32.01691,29.61434,32.51186,,9698,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth more deprived decile (IMD2019),2021/22,31.88481,31.07716,32.69879,30.67762,33.15316,,12765,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth less deprived decile (IMD2019),2021/22,33.82389,33.13073,34.53205,32.73116,34.91474,,17769,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth less deprived decile (IMD2019),2021/22,33.90543,33.3014,34.51335,32.95156,34.79656,,24011,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third less deprived decile (IMD2019),2021/22,34.39228,33.76008,35.03082,33.45661,35.39594,,21090,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second least deprived decile (IMD2019),2021/22,35.26346,34.70553,35.82323,34.40073,36.11744,,28543,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Least deprived decile (IMD2019),2021/22,35.81587,34.98181,36.60058,34.58825,37.03872,,13467,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Most deprived decile (IMD2019),2021/22,26.0866,25.50822,26.65724,25.17677,26.96659,,22628,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second most deprived decile (IMD2019),2021/22,30.80293,30.17329,31.42225,29.85067,31.74025,,21698,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third more deprived decile (IMD2019),2021/22,30.67118,29.97981,31.36429,29.53561,31.76815,,17335,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth more deprived decile (IMD2019),2021/22,32.6605,31.89313,33.42082,31.50277,33.88519,,14859,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth more deprived decile (IMD2019),2021/22,32.78464,32.02746,33.53527,31.63032,33.91897,,14856,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth less deprived decile (IMD2019),2021/22,33.84667,33.07874,34.61304,32.62588,35.05242,,14795,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth less deprived decile (IMD2019),2021/22,34.61758,33.85466,35.40515,33.39624,35.8366,,14834,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third less deprived decile (IMD2019),2021/22,35.62082,34.83522,36.4011,34.45235,36.8727,,14626,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second least deprived decile (IMD2019),2021/22,37.1619,36.38131,37.94348,35.91611,38.35313,,14403,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Least deprived decile (IMD2019),2021/22,36.86481,36.06088,37.66669,35.63499,38.0926,,14323,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,75-84 yrs,,,2021/22,45.65958,44.88477,46.4386,44.48649,46.90867,,15317,,Cannot be calculated,Not compared,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),,,E92000001,England,England,Persons,16-24 yrs,,,2021/22,24.37026,23.48815,25.22053,22.99925,25.67759,,9409,,Cannot be calculated,Not compared,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Male,16+ yrs,,,2021/22,29.18154,28.84447,29.50756,28.67869,29.66776,,71785,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Female,16+ yrs,,,2021/22,35.66304,35.35696,35.9737,35.18702,36.1393,,91781,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,85+ yrs,,,2021/22,35.01299,33.35411,36.69031,32.41889,37.59352,,3208,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,25-34 yrs,,,2021/22,24.5774,24.00499,25.14544,23.70024,25.48252,,21658,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,35-44 yrs,,,2021/22,27.06828,26.52094,27.60215,26.2232,27.89205,,25527,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,45-54 yrs,,,2021/22,31.52813,30.97557,32.07869,30.6421,32.37435,,26382,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,55-64 yrs,,,2021/22,35.94976,35.42598,36.47547,35.15013,36.7862,,31539,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,65-74 yrs,,,2021/22,44.08796,43.51985,44.64356,43.17586,44.97117,,30524,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,,,2021/22,32.48794,32.26513,32.71233,32.14526,32.84192,,164357,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Working status,Inactive,2021/22,41.35364,40.95176,41.7602,40.74922,41.97503,,56779,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Working status,Unemployed,2021/22,20.10172,18.88095,21.37047,18.09216,22.13461,,4057,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Working status,Working,2021/22,29.88724,29.59043,30.18405,29.41643,30.3371,,90803,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Disability,Disabled,2021/22,30.80804,30.3206,31.31534,30.03547,31.6163,,31566,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Disability,Not disabled,2021/22,33.20861,32.94912,33.46667,32.79474,33.61063,,125017,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Ethnic groups,White British,2021/22,34.44828,34.19986,34.70442,34.04059,34.83184,,134980,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Ethnic groups,White Other,2021/22,31.41404,30.47015,32.3402,29.96301,32.85791,,9465,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Ethnic groups,Asian,2021/22,20.70118,19.79798,21.61616,19.2929,22.10861,,7920,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Ethnic groups,Black,2021/22,20.08989,18.55513,21.63498,17.68061,22.62357,,2630,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Ethnic groups,Chinese,2021/22,26.0853,23.65591,28.70141,22.33242,30.10753,,1209,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Ethnic groups,Mixed,2021/22,29.81081,27.98674,31.68188,26.77093,32.76841,,2301,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Ethnic groups,Other,2021/22,31.23704,28.84474,33.70125,27.59382,35.32009,,1359,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Level of education,No qualification,2021/22,27.7804,26.97823,28.61114,26.52037,29.04286,,11576,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Level of education,Another type of qualification,2021/22,31.77769,30.66349,32.85173,30.03225,33.4549,,7129,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Level of education,Level 1 and below,2021/22,26.98744,25.43133,28.60594,24.53413,29.57215,,2898,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Level of education,Level 2 and equivalent,2021/22,28.6339,28.08782,29.17462,27.76471,29.44634,,27236,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Level of education,Level 3 and equivalent,2021/22,28.21553,27.66478,28.74689,27.38831,29.04706,,25321,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Level of education,Level 4 and above,2021/22,36.82844,36.50672,37.15277,36.35014,37.34299,,86217,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,LSOA11 deprivation deciles in England (IMD2019),Most deprived decile,2021/22,21.64517,20.87742,22.42795,20.47609,22.90223,,10964,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,LSOA11 deprivation deciles in England (IMD2019),Second most deprived decile,2021/22,24.90697,24.12596,25.67796,23.70843,26.06993,,11730,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,LSOA11 deprivation deciles in England (IMD2019),Third more deprived decile,2021/22,28.08495,27.33119,28.83422,26.93487,29.30532,,13373,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,LSOA11 deprivation deciles in England (IMD2019),Fourth more deprived decile,2021/22,31.24898,30.51671,31.98162,30.09722,32.43441,,15018,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,LSOA11 deprivation deciles in England (IMD2019),Fifth more deprived decile,2021/22,31.77701,31.06353,32.47338,30.64816,32.87704,,17094,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,LSOA11 deprivation deciles in England (IMD2019),Fifth less deprived decile,2021/22,34.20381,33.49582,34.89725,33.12468,35.29609,,18053,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,LSOA11 deprivation deciles in England (IMD2019),Fourth less deprived decile,2021/22,35.12286,34.45751,35.80438,34.13147,36.20524,,18710,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,LSOA11 deprivation deciles in England (IMD2019),Third less deprived decile,2021/22,35.54097,34.86578,36.22101,34.49048,36.61195,,19185,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,LSOA11 deprivation deciles in England (IMD2019),Second least deprived decile,2021/22,36.89747,36.22272,37.59719,35.84648,37.96841,,19935,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,LSOA11 deprivation deciles in England (IMD2019),Least deprived decile,2021/22,38.58353,37.93545,39.25597,37.51169,39.64032,,20295,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Socioeconomic class,"Managerial, administrative and professional occupations",2021/22,35.12273,34.80269,35.44875,34.60539,35.63282,,83120,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Socioeconomic class,Intermediate occupations,2021/22,29.88734,29.154,30.60145,28.72438,31.03768,,15130,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Socioeconomic class,Self-employed and small employers,2021/22,34.45083,33.49835,35.40635,33.00327,35.94268,,9696,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Socioeconomic class,Lower supervisory and technical occupations,2021/22,28.13727,27.25541,29.0397,26.76423,29.56095,,9976,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Socioeconomic class,Semi-routine and routine occupations,2021/22,23.72404,23.02748,24.42626,22.63897,24.80752,,14157,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Socioeconomic class,Long term unemployed or never worked,2021/22,20.35787,18.97146,21.76231,18.18746,22.609,,3189,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Socioeconomic class,Students,2021/22,26.71943,25.48117,27.97071,24.72801,28.70297,,4780,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,Socioeconomic class,Other/unclassified,2021/22,34.22571,32.98755,35.4426,32.31328,36.18605,,5784,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Most deprived decile (IMD2019),2021/22,25.1294,24.4173,25.8237,24.0475,26.18026,,15145,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second most deprived decile (IMD2019),2021/22,27.4978,26.66543,28.32622,26.22006,28.81801,,10778,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third more deprived decile (IMD2019),2021/22,30.73512,29.90713,31.58417,29.44728,32.01699,,11091,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth more deprived decile (IMD2019),2021/22,31.12031,30.2021,32.01691,29.61434,32.51186,,9698,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth more deprived decile (IMD2019),2021/22,31.88481,31.07716,32.69879,30.67762,33.15316,,12765,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth less deprived decile (IMD2019),2021/22,33.82389,33.13073,34.53205,32.73116,34.91474,,17769,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth less deprived decile (IMD2019),2021/22,33.90543,33.3014,34.51335,32.95156,34.79656,,24011,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third less deprived decile (IMD2019),2021/22,34.39228,33.76008,35.03082,33.45661,35.39594,,21090,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second least deprived decile (IMD2019),2021/22,35.26346,34.70553,35.82323,34.40073,36.11744,,28543,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Least deprived decile (IMD2019),2021/22,35.81587,34.98181,36.60058,34.58825,37.03872,,13467,,Cannot be calculated,Better,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Most deprived decile (IMD2019),2021/22,26.0866,25.50822,26.65724,25.17677,26.96659,,22628,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second most deprived decile (IMD2019),2021/22,30.80293,30.17329,31.42225,29.85067,31.74025,,21698,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third more deprived decile (IMD2019),2021/22,30.67118,29.97981,31.36429,29.53561,31.76815,,17335,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93982,Percentage of adults aged 16 and over meeting the '5-a-day' fruit and vegetable consumption recommendations (new method),E92000001,England,E92000001,England,England,Persons,16+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth more deprived decile (IMD2019),2021/22,32.6605,31.89313,33.42082,31.50277,33.88519,,14859,,Cannot be calculated,Similar,Not compared,20210000,,,1y
